id,feature1,feature2,time
64923,9,60,0.5442102294701074
64924,25,52,0.020029279340568085
64925,70,21,0.9558743560508136
64926,66,63,0.763249793327301
64927,51,75,0.2804628182099862
64928,46,53,0.9786981389649546
64929,97,51,0.2938039604541851
64930,64,96,0.9885138125693193
64931,6,88,0.3856413191463788
64932,28,14,0.23420063396336221
64933,31,51,0.1205405078402162
64934,31,53,0.2642319807633603
64935,59,56,0.4042492525174556
64936,41,35,0.04354300688035939
64937,40,38,0.32434132550310435
64938,1,31,0.5952012589054938
64939,60,14,0.761090884666919
64940,33,67,0.5764034093506327
64941,8,20,0.12000141171285483
64942,49,91,0.7905888371031896
64943,20,77,0.8853164836188547
64944,16,17,0.11959111820999446
64945,99,23,0.4322405472238138
64946,20,74,0.8429499915851394
64947,7,99,0.2516671563586087
64948,59,94,0.2892834589614518
64949,82,68,0.1558682616257272
64950,10,51,0.4415550181361553
64951,72,90,0.6041486271788284
64952,63,14,0.3384753130853748
64953,91,43,0.0992184546392727
64954,51,13,0.7154841577219502
64955,10,45,0.11340277054702463
64956,35,16,0.6195457496625122
64957,84,50,0.7744403050313946
64958,59,71,0.7200966894081916
64959,55,84,0.18007818490591587
64960,32,16,0.7121115753759819
64961,64,70,0.577209416380724
64962,5,74,0.7196507039606224
64963,70,71,0.9166208196006512
64964,59,20,0.20262950371652078
64965,56,63,0.8288135881499893
64966,97,12,0.06783185640223677
64967,4,47,0.5338072141146952
64968,83,87,0.02542039077973357
64969,24,37,0.2855693643727166
64970,0,24,0.20180156872003463
64971,49,36,0.4303035303122519
64972,90,99,0.7748248992243425
64973,26,28,0.414711050781289
64974,3,85,0.8304326194369945
64975,5,9,0.13460689575766605
64976,81,93,0.03291444823571177
64977,66,48,0.2397988298563808
64978,36,8,0.6947417994346697
64979,87,45,0.5710701755104546
64980,37,98,0.08150056050901044
64981,9,80,0.24047181444045052
64982,28,23,0.9722102656263778
64983,1,13,0.18554808623153474
64984,71,81,0.3680786179554463
64985,46,45,0.9091633855691102
64986,65,74,0.3924171923844141
64987,86,26,0.22126244839884646
64988,75,79,0.4393770425455923
64989,13,62,0.42637971044620926
64990,10,38,0.633566017795082
64991,22,1,0.9847003451408243
64992,52,54,0.4499583722296673
64993,26,76,0.0008538644912136073
64994,53,21,0.6202405428794405
64995,4,42,0.5669195665226461
64996,9,98,0.19754724594547868
64997,29,25,0.46215710028485146
64998,77,23,0.8111195991646749
64999,27,20,0.8949091815711753
65000,42,98,0.6803195481958421
65001,25,18,0.014057526530045328
65002,72,68,0.5668672925616353
65003,61,13,0.010680077736061722
65004,38,92,0.19105101267054003
65005,43,16,0.7022918121904927
65006,6,78,0.2547649180841475
65007,81,9,0.800039828339984
65008,86,10,0.8440304024457171
65009,11,82,0.2918852409607059
65010,96,72,0.22476458988578496
65011,94,20,0.5253295558121621
65012,92,75,0.7555577237531971
65013,32,50,0.5389055349579491
65014,77,27,0.45173083989680896
65015,43,2,0.2562141009942944
65016,25,87,0.9523436650612747
65017,52,45,0.8430774950474552
65018,80,60,0.3918731375870609
65019,41,44,0.07667718561259318
65020,38,17,0.014017062932048296
65021,57,93,0.43112815808509375
65022,76,43,0.5895809623322661
65023,15,23,0.8765154807345666
65024,56,70,0.5816642639906071
65025,65,51,0.10898794868931083
65026,17,71,0.3773976600362533
65027,77,7,0.838277784775909
65028,32,40,0.575263120216922
65029,59,35,0.8950131893741433
65030,24,51,0.015640561319221202
65031,63,89,0.8938588641773003
65032,51,88,0.49053055678667856
65033,12,85,0.016956341603945768
65034,69,79,0.16536884115674055
65035,85,60,0.6720256162318475
65036,42,30,0.7818219033740909
65037,5,1,0.3957615452573552
65038,18,41,0.11359637199231731
65039,20,5,0.6828938153606436
65040,12,73,0.6452391405023277
65041,23,68,0.597467475501157
65042,8,54,0.14801090469551292
65043,19,63,0.8695103570085972
65044,72,15,0.057846336289809064
65045,98,33,0.9887146916479573
65046,6,25,0.06736366380459768
65047,78,96,0.049930556462355
65048,27,97,0.6035166614254209
65049,47,15,0.2533456930082414
65050,79,18,0.8960944172165585
65051,39,19,0.7445696539336628
65052,35,82,0.9671657600411169
65053,40,43,0.5066405759430254
65054,70,70,0.2086149237353493
65055,98,34,0.8862566708935519
65056,87,27,0.9784870951333995
65057,57,26,0.25155623652928083
65058,73,47,0.22010435353925661
65059,69,63,0.04461512037455184
65060,10,91,0.5788107224546583
65061,50,54,0.2453600262467911
65062,8,39,0.5229912025586165
65063,72,74,0.9736943360929613
65064,87,5,0.9392635805469098
65065,51,86,0.4076891347901679
65066,94,55,0.33596806508963395
65067,33,70,0.35285282146350616
65068,83,71,0.410089357170939
65069,23,82,0.608576912054587
65070,90,33,0.24624409986529527
65071,72,11,0.09508529042414471
65072,34,1,0.40652980047489096
65073,61,75,0.18331742419618602
65074,74,8,0.2151472489511268
65075,57,64,0.4983453172857969
65076,49,52,0.6975417329386119
65077,58,8,0.7829022293299103
65078,99,42,0.5459578029523002
65079,8,92,0.7402690238355587
65080,52,76,0.9953176772773238
65081,78,23,0.6094739426889874
65082,69,76,0.10945809247299287
65083,15,24,0.9262599345644672
65084,9,69,0.7858066588549829
65085,10,26,0.5429010331431384
65086,41,75,0.7053532179287963
65087,7,7,0.38973274503595956
65088,55,61,0.37316773689248284
65089,69,53,0.9577008911749499
65090,59,12,0.3831883649515946
65091,23,51,0.600687999975338
65092,2,17,0.09826419199694025
65093,91,53,0.07812032058097385
65094,95,21,0.1425783568978476
65095,45,34,0.6936255378846764
65096,50,61,0.7816912071906573
65097,81,56,0.47546281292528647
65098,84,1,0.3367942640403804
65099,92,5,0.6375508186885117
65100,28,74,0.7026932180844637
65101,70,71,0.8343057112378184
65102,94,79,0.3584361739648747
65103,7,33,0.5750068252380042
65104,83,26,0.5888281414853015
65105,88,48,0.5368922205668067
65106,22,55,0.1730064935573723
65107,58,44,0.8015107384680117
65108,49,87,0.3579594071737503
65109,89,58,0.5319265535148651
65110,47,41,0.4565271273617719
65111,19,53,0.33373060206844984
65112,13,87,0.290885059259791
65113,49,32,0.5004205104536015
65114,22,64,0.9068180069887423
65115,21,82,0.6367486420689552
65116,81,0,0.83177819457586
65117,78,23,0.9253252870891153
65118,33,12,0.8914219629074694
65119,74,19,0.9179683341948773
65120,65,12,0.7308128306292322
65121,41,52,0.7193664447383383
65122,98,9,0.2392190912429284
65123,97,67,0.9837951847335435
65124,19,20,0.744061204191465
65125,38,47,0.46956282945931294
65126,64,97,0.3029957342270837
65127,0,50,0.2324932347405574
65128,71,82,0.5556773046425868
65129,98,40,0.07731712295803983
65130,59,87,0.6161553057983254
65131,86,73,0.4914848364227624
65132,8,23,0.8352739100410653
65133,53,7,0.8130043555390071
65134,48,10,0.2522710395371024
65135,94,80,0.4554808616702215
65136,4,50,0.6930916286883727
65137,87,13,0.283847424105794
65138,15,35,0.006596853878984232
65139,98,94,0.8614673860430606
65140,22,66,0.9510784342150519
65141,64,52,0.6650704451014113
65142,46,81,0.3857568784672625
65143,43,85,0.09148427255670222
65144,43,18,0.18452390706826338
65145,56,70,0.5594980039947018
65146,3,90,0.9992690066850382
65147,86,99,0.5174081163686731
65148,90,93,0.06852639371098523
65149,6,96,0.23159349488761938
65150,5,86,0.09249590473761071
65151,60,19,0.018506408332507385
65152,52,2,0.9355039164361728
65153,68,10,0.4996695999290086
65154,79,73,0.09887780302404914
65155,41,67,0.9641798480903734
65156,50,1,0.6893432373451625
65157,42,9,0.9446067510047647
65158,25,58,0.1250719527099008
65159,85,44,0.3010504153255187
65160,74,24,0.8157122597050606
65161,19,71,0.7766811067284699
65162,52,88,0.45773851483138284
65163,97,19,0.16783056126923912
65164,7,88,0.5774438186769038
65165,87,96,0.3524265301675702
65166,27,83,0.719406665281794
65167,6,34,0.6622240971003046
65168,89,66,0.11258777760879846
65169,87,98,0.6583328597856194
65170,59,92,0.526260040557361
65171,71,15,0.759420429558541
65172,72,87,0.5855844970339814
65173,6,57,0.8604121065618794
65174,0,27,0.791918356302248
65175,34,13,0.9273931935040466
65176,23,63,0.9418823589888858
65177,18,75,0.14642038844203387
65178,17,89,0.15080137966779716
65179,99,89,0.12115232720640057
65180,39,33,0.8920131075326352
65181,98,61,0.6782567041757632
65182,70,13,0.44323330283335516
65183,85,49,0.2668328973143904
65184,66,74,0.61188474395519
65185,9,32,0.20040674024965655
65186,51,96,0.5309370674931838
65187,36,24,0.54337433574784
65188,36,29,0.2840669310746061
65189,69,2,0.2764081464060546
65190,6,7,0.6997119772760455
65191,14,97,0.6218885206741517
65192,67,6,0.6064845791177262
65193,16,18,0.9280536215960331
65194,78,62,0.9194603191709898
65195,63,97,0.9994379323294598
65196,68,87,0.4677463581195481
65197,57,27,0.09995614755667082
65198,42,34,0.42017776520346894
65199,28,27,0.4427368685083548
65200,3,84,0.6602563159764074
65201,20,60,0.34978801920710123
65202,72,74,0.39369536277363526
65203,52,75,0.3910223191373752
65204,85,23,0.13906929068286278
65205,56,64,0.49582134896397945
65206,53,67,0.6346926187831771
65207,86,28,0.19138071725532335
65208,31,37,0.27377045435659064
65209,27,38,0.9530327874011957
65210,93,40,0.5181404776433041
65211,9,0,0.06663287417989994
65212,95,48,0.1266426282790627
65213,82,99,0.4859316577129623
65214,18,96,0.1757565548969845
65215,57,44,0.3798776302408715
65216,52,21,0.8259991544231864
65217,52,57,0.6223866022219698
65218,51,76,0.06859241702870034
65219,20,20,0.40986108281024025
65220,89,0,0.09889312918335169
65221,89,87,0.9127567794208657
65222,1,75,0.957245694746112
65223,55,98,0.4218762161592141
65224,49,33,0.5524979154054553
65225,97,48,0.3350503594306442
65226,73,91,0.50030237392634
65227,81,79,0.4271608973701948
65228,84,77,0.34383436139227497
65229,47,70,0.3826555530400283
65230,18,56,0.5529116027580462
65231,13,24,0.7345198361189773
65232,21,0,0.3151894050517593
65233,94,53,0.18392292158255252
65234,71,11,0.6973926947131404
65235,19,59,0.5537992198992221
65236,45,70,0.21892844368808229
65237,23,73,0.36385062408975355
65238,86,0,0.9473435339720434
65239,28,77,0.6256681322519115
65240,40,22,0.08061812728226803
65241,22,42,0.40851422488475975
65242,87,92,0.8935593601525155
65243,10,87,0.5670327648385596
65244,21,35,0.23209409306483386
65245,44,14,0.3349178583671033
65246,67,59,0.3482169455469033
65247,73,38,0.667627411721587
65248,58,1,0.5778820779052549
65249,60,85,0.15316817646941183
65250,87,53,0.8622884820536442
65251,97,61,0.6639150289021092
65252,1,75,0.954139432254036
65253,66,93,0.7051004604979232
65254,96,72,0.6459178719845282
65255,3,62,0.1375300072121921
65256,70,81,0.5557765502701159
65257,26,55,0.8609154644370247
65258,12,73,0.8626353287629476
65259,99,99,0.49110482221208207
65260,75,83,0.061488071093703134
65261,27,39,0.06912871574611124
65262,8,83,0.4186167609798207
65263,51,5,0.026225373455538215
65264,65,20,0.430117114397523
65265,60,61,0.06359079242876997
65266,66,44,0.25109451720321196
65267,92,79,0.940764457290907
65268,19,4,0.0005542542918515192
65269,68,19,0.723253153822341
65270,27,95,0.7459893133691642
65271,49,7,0.818158345372267
65272,30,95,0.688731340798512
65273,88,62,0.31502228161393964
65274,17,93,0.5288850903030812
65275,76,39,0.7856070881948223
65276,15,75,0.935550003821851
65277,30,38,0.25181639252018595
65278,9,62,0.27994365658041376
65279,44,57,0.2794350237815285
65280,84,68,0.07670145751424051
65281,45,47,0.8153360049700418
65282,51,23,0.38023872722688035
65283,55,95,0.9107627516914274
65284,21,42,0.8691387007863843
65285,40,66,0.9342321397107599
65286,8,63,0.9343707463061625
65287,3,36,0.9101777410891481
65288,56,33,0.017303627338524086
65289,38,8,0.7379318877512792
65290,51,46,0.5332911241874038
65291,25,9,0.6168587039897964
65292,96,23,0.6577761276212045
65293,47,65,0.1435203076760161
65294,10,68,0.4351767900545218
65295,7,90,0.7412936480489867
65296,59,70,0.5715014772267195
65297,65,95,0.676618415772956
65298,61,82,0.18895644598578343
65299,7,89,0.9045408360832825
65300,52,94,0.4112158345571356
65301,63,23,0.26448251605726103
65302,72,78,0.7771474518453244
65303,35,46,0.9181390007555122
65304,54,96,0.7478725618293978
65305,92,60,0.5708444971810889
65306,69,4,0.07248437462521462
65307,30,22,0.8717903688775731
65308,61,63,0.46954138816246904
65309,68,95,0.42427317385131347
65310,44,47,0.9349881227845575
65311,95,1,0.7548474472914887
65312,38,59,0.23051310123795365
65313,50,27,0.7124863319193245
65314,98,95,0.4292204441434113
65315,30,60,0.1914991930038361
65316,55,82,0.7660909559277613
65317,47,42,0.10229430048845001
65318,20,32,0.1393388144522998
65319,23,60,0.36787892448521764
65320,35,77,0.2887615418952395
65321,27,59,0.18212876392749766
65322,84,18,0.8205494066297444
65323,34,65,0.6741952197076582
65324,72,34,0.9716269159299804
65325,74,33,0.1060451488532006
65326,68,49,0.11661494379815718
65327,56,40,0.691109444278982
65328,55,62,0.07343429581037086
65329,14,64,0.7369085032901252
65330,4,98,0.638110291222539
65331,25,77,0.8400382093921475
65332,23,4,0.5623132818628965
65333,81,95,0.7095819567296497
65334,42,38,0.8124196054384858
65335,24,98,0.7433851659794375
65336,44,43,0.524001191614663
65337,99,2,0.43094766483921376
65338,50,12,0.7951461320454511
65339,5,76,0.34166186585079195
65340,49,81,0.18744870058484298
65341,14,69,0.11853267889877617
65342,79,85,0.9669656460605869
65343,18,22,0.5771698550111986
65344,1,18,0.5217158842830569
65345,94,81,0.26323643065932945
65346,92,32,0.9354373225083037
65347,1,5,0.7950615259603917
65348,92,54,0.4440073729897229
65349,13,99,0.21112490603301481
65350,16,89,0.5346411072066063
65351,27,59,0.6132120837085838
65352,35,85,0.41341342884005616
65353,81,49,0.9328232659442057
65354,66,10,0.6150202254619074
65355,3,10,0.8908187687008501
65356,39,41,0.02829355249637
65357,53,47,0.297114729136845
65358,15,73,0.6960932899877507
65359,27,33,0.27402490274143143
65360,61,77,0.9150226440632085
65361,72,51,0.5692270323993346
65362,10,53,0.041949954079293694
65363,44,14,0.6294448448676688
65364,33,0,0.2475227085342514
65365,57,17,0.6585518906935369
65366,73,47,0.8650559408010748
65367,4,11,0.7100574854275361
65368,28,25,0.5866372801671946
65369,95,40,0.6004167877578123
65370,36,63,0.46372956802175536
65371,91,27,0.3890087532442126
65372,72,53,0.5681668322167259
65373,0,85,0.8303664020464284
65374,23,35,0.33368635007474845
65375,10,37,0.6697668672379603
65376,97,10,0.4240735312888968
65377,2,77,0.041880025836389834
65378,15,44,0.15667900079220165
65379,92,66,0.04984725874683371
65380,96,10,0.7130113078205716
65381,27,9,0.809251492878865
65382,98,41,0.5125980270443167
65383,21,23,0.6124427647080146
65384,54,7,0.8311913014210472
65385,83,43,0.893804209741764
65386,66,67,0.49089482946665697
65387,55,44,0.2899389642630166
65388,22,16,0.29417796912550453
65389,68,6,0.3636062819728678
65390,48,75,0.8810964917125933
65391,94,50,0.6147735392887439
65392,71,5,0.5983820984160766
65393,56,33,0.21716336252435864
65394,93,95,0.616000432864688
65395,23,11,0.6453204225073099
65396,28,95,0.9580215318037609
65397,83,77,0.12232536613409117
65398,64,42,0.7263479560868752
65399,34,85,0.550411819730109
65400,51,70,0.8393391948939104
65401,38,0,0.21388015954530093
65402,50,56,0.6795760069215343
65403,95,20,0.5459763263644029
65404,22,29,0.36585871336899867
65405,71,96,0.11223911591003888
65406,90,76,0.49254990032788715
65407,2,84,0.2925291648580425
65408,75,35,0.672085379429678
65409,12,47,0.3367728627558192
65410,19,24,0.08684260900510121
65411,60,95,0.7897319114056511
65412,48,41,0.7921864710909281
65413,50,88,0.9004664126211948
65414,80,7,0.8851371396535135
65415,24,61,0.8914648820484813
65416,26,77,0.815815377622569
65417,43,40,0.24839127439434283
65418,67,21,0.7113658421874768
65419,35,37,0.3604580846050427
65420,64,75,0.7569958635577237
65421,97,49,0.9992851403630982
65422,4,48,0.9707502993907106
65423,35,45,0.20232035779307878
65424,85,14,0.3372533873600335
65425,24,22,0.637647593370293
65426,46,13,0.8240932832792157
65427,4,7,0.8640045294307294
65428,43,14,0.3729408998023471
65429,78,9,0.6346425379866555
65430,51,87,0.6484761710913071
65431,37,32,0.6469493748896857
65432,42,7,0.465332169644447
65433,37,9,0.5255933416916069
65434,86,68,0.7173766522354352
65435,37,83,0.22939893397747624
65436,28,85,0.13454969125520722
65437,63,46,0.8460638718702593
65438,0,64,0.9980199613178122
65439,60,14,0.19316766108836358
65440,6,79,0.21914672884813502
65441,53,89,0.37660828790069
65442,88,90,0.2448503284610889
65443,60,63,0.9059517875847379
65444,2,77,0.5299538520822248
65445,10,59,0.3153981395705733
65446,67,23,0.47168788185257493
65447,89,34,0.09643476157239372
65448,18,69,0.6764341972711763
65449,85,71,0.3424626030257334
65450,9,0,0.6755969009411331
65451,68,39,0.7638036657054132
65452,98,88,0.159723219498217
65453,61,83,0.22194949509287354
65454,27,75,0.3582916880319331
65455,54,64,0.5210016897140762
65456,72,74,0.9061552093418951
65457,16,97,0.4589966525357859
65458,92,79,0.3491188314877739
65459,2,40,0.28210334327869746
65460,73,61,0.008901496786168472
65461,27,12,0.1513424212860871
65462,30,84,0.989780051674452
65463,21,22,0.6787349470130699
65464,19,16,0.9633365031480913
65465,48,56,0.9386637940111394
65466,48,17,0.28090631829838086
65467,7,50,0.49827872971589116
65468,76,5,0.233146824528361
65469,84,1,0.6497233416319148
65470,44,93,0.29431347954240006
65471,5,16,0.8146298777081096
65472,75,79,0.5664772734517655
65473,55,4,0.23444913001933898
65474,63,13,0.9947891930562676
65475,32,81,0.756318286767638
65476,84,12,0.7654800706648028
65477,58,72,0.9086609794842981
65478,91,31,0.904835661343809
65479,25,50,0.45546531146774527
65480,71,82,0.7900372447061217
65481,45,6,0.8263633681258579
65482,67,37,0.3799218201679174
65483,92,38,0.39614751877772236
65484,63,21,0.48934175494650833
65485,65,63,0.22200893456062065
65486,46,10,0.3266736335686087
65487,91,92,0.6073399827970039
65488,60,35,0.565494095139307
65489,28,0,0.46732967146866533
65490,25,17,0.10533607333548822
65491,42,83,0.4804674400943555
65492,74,22,0.2564785270169717
65493,60,96,0.002096064523378627
65494,1,61,0.8593515644985742
65495,36,82,0.8924568010627294
65496,68,60,0.4518740361139225
65497,31,70,0.3884689728266335
65498,99,83,0.9224725357703466
65499,28,15,0.6564426397167109
65500,95,72,0.6416585435241581
65501,32,96,0.25084203266657157
65502,60,71,0.2136226977129495
65503,56,61,0.07710681086154592
65504,20,87,0.6486443753487723
65505,14,27,0.3572835899181467
65506,72,36,0.8332155264435841
65507,2,28,0.25610495081994245
65508,71,29,0.5592272659746039
65509,2,52,0.2484046542741829
65510,68,83,0.17889060684637648
65511,66,81,0.3481995858366451
65512,98,53,0.8397887719408604
65513,83,67,0.8584885347564688
65514,71,66,0.5376560975034801
65515,2,71,0.3201464905571225
65516,97,42,0.40364438968936345
65517,68,55,0.7444142704399375
65518,0,71,0.3986100744801928
65519,19,90,0.5410024710235668
65520,46,26,0.6082762624262136
65521,14,43,0.20798471181684353
65522,34,75,0.14518849362050001
65523,28,61,0.8809309169885691
65524,27,61,0.2681417032527258
65525,59,16,0.5343031975361643
65526,80,0,0.7037053317317847
65527,37,52,0.011266274498325957
65528,0,8,0.15560628075273253
65529,46,17,0.0562613941780562
65530,20,78,0.8368251050466655
65531,19,73,0.5269996725324041
65532,88,89,0.21064610589068034
65533,33,38,0.4583772857843731
65534,88,55,0.42362654682191425
65535,93,4,0.2958602650368476
65536,11,93,0.5107471214746415
65537,1,4,0.14699823712819005
65538,74,17,0.05515981766639921
65539,58,85,0.7620817008167388
65540,84,61,0.7293907989028737
65541,43,88,0.5069418990398347
65542,22,0,0.17322865463966264
65543,76,78,0.16695888559190886
65544,35,24,0.7165310691025372
65545,17,42,0.06517288726620363
65546,72,84,0.07128550863314254
65547,98,78,0.3088017374532632
65548,39,85,0.73597759950246
65549,39,95,0.20330737605695337
65550,70,32,0.573788166189933
65551,96,42,0.5563567394594197
65552,42,48,0.12537656397682795
65553,49,49,0.6826410009379393
65554,93,44,0.1666896812288905
65555,40,83,0.8371596859423271
65556,67,83,0.5528284405347572
65557,54,83,0.43078489268845066
65558,31,55,0.15413206306408378
65559,57,65,0.062005885171330655
65560,37,68,0.588397113444002
65561,4,44,0.7240789753493536
65562,25,33,0.15988747583286456
65563,78,23,0.16394130437006948
65564,43,45,0.8749371655904445
65565,32,62,0.7678359759964748
65566,74,24,0.9193931452110591
65567,25,43,0.2815522346617578
65568,91,4,0.47435354899270354
65569,57,24,0.5924185149475802
65570,87,52,0.9567067908997726
65571,2,54,0.3307584205670392
65572,90,64,0.45779096143559317
65573,72,35,0.6016042433214842
65574,16,88,0.9558928775603116
65575,1,55,0.6392610388558971
65576,38,99,0.2826399512986124
65577,73,32,0.08689690500593739
65578,25,15,0.7986646100464985
65579,54,14,0.40092586195570024
65580,78,77,0.857993524996622
65581,79,9,0.12025995915883592
65582,62,13,0.9466822396719425
65583,63,6,0.3012325778419829
65584,85,41,0.6143444624607391
65585,50,33,0.4576534358650589
65586,71,20,0.1277061859896541
65587,96,70,0.44622405262203224
65588,53,45,0.2586436323807123
65589,43,55,0.5256204388952518
65590,3,2,0.9187690916371161
65591,93,24,0.16386528773239095
65592,79,69,0.6824463919089623
65593,90,2,0.39576212590488113
65594,18,39,0.9844706582355471
65595,71,83,0.1614268905324825
65596,45,93,0.6793339754424613
65597,38,95,0.44413336290554606
65598,40,34,0.046144561803869055
65599,54,35,0.4627078830855397
65600,78,55,0.06760207325570655
65601,29,1,0.8652908949653925
65602,59,23,0.3384989824618354
65603,78,3,0.6703826480158586
65604,78,22,0.7160972254506566
65605,24,96,0.9907927677420971
65606,53,44,0.9582161829533565
65607,10,29,0.3980496782360162
65608,48,72,0.19592347864434645
65609,5,27,0.2201449628583103
65610,46,40,0.04146977980430444
65611,27,68,0.8934317993548937
65612,70,13,0.22397141109671792
65613,36,0,0.5288221988354905
65614,34,23,0.9041710263149477
65615,54,79,0.31890065411259516
65616,72,46,0.9774476530840621
65617,83,28,0.017798620588973635
65618,29,71,0.28482078123138566
65619,42,79,0.3494522006993692
65620,99,98,0.8756995943105148
65621,37,30,0.11750759401433519
65622,77,41,0.03459890372646879
65623,39,47,0.4893647826203621
65624,26,82,0.8936211165742607
65625,58,6,0.8130703419112126
65626,52,85,0.6435501601479648
65627,9,73,0.8022048293093206
65628,19,40,0.36985116538019935
65629,53,46,0.6199785567027376
65630,35,59,0.10857761323791071
65631,87,48,0.41033427472033646
65632,58,41,0.4867787846749069
65633,46,52,0.748271375780884
65634,6,96,0.13360707524034676
65635,21,6,0.021356768876505616
65636,27,64,0.7157154311576743
65637,65,23,0.39124247499028253
65638,3,80,0.09724386428734777
65639,5,24,0.029372585139736174
65640,97,88,0.953323795058677
65641,99,71,0.6859881020157362
65642,93,46,0.9928440214702332
65643,85,27,0.542125149077491
65644,64,82,0.17490423805625221
65645,83,74,0.3396883581031471
65646,7,43,0.9217263484158336
65647,62,42,0.6891491128546625
65648,49,0,0.5945484872965597
65649,24,73,0.9095312092624872
65650,5,67,0.25833219516797623
65651,85,24,0.6932377243033153
65652,84,53,0.878474974367317
65653,43,10,0.825539082244885
65654,16,67,0.44113427597096366
65655,36,53,0.05377255187461283
65656,95,44,0.09482644925178363
65657,75,88,0.9250480089192953
65658,84,51,0.473894378488283
65659,87,47,0.3365301902604967
65660,67,98,0.27729040539859795
65661,74,21,0.017325829817806615
65662,53,86,0.9908655130959972
65663,5,95,0.6248205876348081
65664,85,49,0.13299835450023978
65665,76,30,0.7000950342846067
65666,92,3,0.47383866929404705
65667,35,61,0.9838548170750991
65668,4,17,0.4446246669710028
65669,51,63,0.6298108442560997
65670,34,50,0.2923510579599329
65671,93,74,0.1964893957650986
65672,11,17,0.4569701438162125
65673,23,27,0.8960783938166461
65674,91,3,0.12568543275321264
65675,64,35,0.8263899429849033
65676,28,19,0.001139327440104032
65677,2,75,0.583760065072677
65678,92,67,0.764442553796224
65679,60,2,0.6019536147156026
65680,65,78,0.7529590010640731
65681,65,45,0.45391742552242753
65682,25,66,0.7081511376584103
65683,66,25,0.4433188346737815
65684,64,11,0.0417314935799209
65685,93,91,0.6205219515226084
65686,49,7,0.1438173450339707
65687,32,45,0.6488957887160702
65688,78,35,0.2666801680226205
65689,96,18,0.21883468301864695
65690,44,70,0.3211748025826352
65691,10,20,0.5044338563687727
65692,89,3,0.07278450887750587
65693,1,0,0.7688401133362922
65694,63,79,0.13614823284428956
65695,21,39,0.4004610253129848
65696,49,62,0.11355263447250386
65697,50,36,0.6671017741300109
65698,73,39,0.5071203834575891
65699,84,12,0.5311307418157434
65700,60,80,0.24518386645534906
65701,26,58,0.6066054351270237
65702,19,89,0.1189002423503257
65703,16,55,0.7431152040702351
65704,51,2,0.6005367927045475
65705,28,69,0.08106559531525426
65706,55,45,0.668264633775961
65707,6,34,0.9223531051499396
65708,64,49,0.9448353193846631
65709,18,59,0.88226571556263
65710,34,30,0.7591960811860999
65711,92,47,0.04365492647106217
65712,57,54,0.5327350391298202
65713,76,73,0.9073658348239805
65714,82,41,0.6904953887327594
65715,76,84,0.6324967807001896
65716,36,20,0.01825342845495226
65717,30,98,0.7910915998467716
65718,28,29,0.8106121119871879
65719,83,81,0.6300509863089379
65720,21,34,0.22417012546523163
65721,69,8,0.5817785915063924
65722,78,67,0.9148786165135003
65723,79,82,0.6100630731837003
65724,0,12,0.8963984793111379
65725,11,90,0.6263378105510159
65726,69,93,0.794647078912696
65727,19,51,0.344110443095734
65728,14,0,0.4545151179103505
65729,7,88,0.20639290782237862
65730,61,68,0.32409279895671284
65731,88,54,0.4522461148326793
65732,54,41,0.5608298341495036
65733,2,99,0.6985892634246704
65734,96,60,0.5470843757139626
65735,2,59,0.083278077915664
65736,89,93,0.8714245333402337
65737,9,53,0.7101471873970703
65738,67,42,0.810829459398928
65739,64,4,0.9408100592377676
65740,67,41,0.04921503307575992
65741,98,8,0.3049872102860256
65742,48,31,0.8597192345236011
65743,43,47,0.14376945102160632
65744,88,83,0.05590464625560998
65745,59,81,0.8701207698852216
65746,53,73,0.36591474337546503
65747,88,42,0.3106523008106715
65748,38,24,0.7754798519925666
65749,13,27,0.4856724864278358
65750,51,91,0.589275734206504
65751,68,93,0.3630461992720313
65752,57,81,0.6139986545539774
65753,61,62,0.23823869953591936
65754,31,24,0.6773393768073255
65755,53,87,0.13272330495262974
65756,98,71,0.7649079752835194
65757,25,62,0.2394063392083069
65758,33,0,0.41527703664748894
65759,78,57,0.32801276336958696
65760,18,20,0.18843666422460392
65761,19,51,0.9135728613087508
65762,1,6,0.2402189489977149
65763,11,76,0.8212874969758754
65764,85,29,0.971872200222835
65765,79,23,0.7822410311013566
65766,95,95,0.9628699249914626
65767,72,45,0.04320626886294732
65768,33,62,0.9183982055060039
65769,0,0,0.6592258458501442
65770,46,37,0.35048979536431013
65771,68,72,0.42365743708167825
65772,38,17,0.29365209944402626
65773,16,80,0.9510926923680134
65774,5,73,0.8633567169971539
65775,93,55,0.8542606915774112
65776,30,29,0.7219099610679617
65777,86,80,0.9954572193655075
65778,23,48,0.17807948029599585
65779,21,96,0.9134779397978412
65780,98,65,0.04821962516661782
65781,27,73,0.7366744822988798
65782,42,88,0.3938459666698154
65783,17,99,0.2675077431957036
65784,61,83,0.12021313301666137
65785,25,12,0.17374357069474544
65786,80,74,0.23393184746748297
65787,1,96,0.6131470758857002
65788,91,59,0.04484467678967363
65789,71,67,0.5880831013895673
65790,55,75,0.9607280653154735
65791,19,57,0.037397420560088435
65792,25,93,0.4856404100698868
65793,84,45,0.5689188793132448
65794,57,12,0.5403579777158214
65795,36,20,0.1381228713959206
65796,70,3,0.29227723719293563
65797,42,75,0.08617916588642427
65798,9,54,0.37408362071256096
65799,54,45,0.6755740089320069
65800,3,64,0.7410791265272374
