id,counts
47970,0
47971,3
47972,1
47973,2
47974,2
47975,3
47976,0
47977,2
47978,6
47979,1
47980,5
47981,1
47982,2
47983,0
47984,3
47985,2
47986,4
47987,3
47988,3
47989,2
47990,5
47991,6
47992,3
47993,0
47994,5
47995,2
47996,3
47997,2
47998,0
47999,4
48000,3
48001,0
48002,2
48003,1
48004,2
48005,3
48006,4
48007,0
48008,3
48009,3
48010,2
48011,3
48012,4
48013,4
48014,3
48015,8
48016,4
48017,4
48018,1
48019,1
48020,1
48021,4
48022,4
48023,0
48024,5
48025,1
48026,3
48027,1
48028,3
48029,5
48030,4
48031,3
48032,0
48033,0
48034,2
48035,3
48036,2
48037,1
48038,4
48039,5
48040,2
48041,1
48042,7
48043,3
48044,1
48045,6
48046,3
48047,4
48048,4
48049,6
48050,2
48051,6
48052,2
48053,2
48054,1
48055,3
48056,4
48057,4
48058,2
48059,3
48060,3
48061,0
48062,2
48063,3
48064,4
48065,2
48066,0
48067,4
48068,0
48069,2
48070,2
48071,3
48072,4
48073,0
48074,5
48075,4
48076,3
48077,3
48078,2
48079,1
48080,3
48081,4
48082,2
48083,4
48084,5
48085,4
48086,0
48087,1
48088,1
48089,1
48090,3
48091,5
48092,1
48093,4
48094,2
48095,2
48096,4
48097,7
48098,1
48099,1
48100,0
48101,4
48102,3
48103,6
48104,0
48105,2
48106,0
48107,3
48108,1
48109,2
48110,2
48111,4
48112,4
48113,0
48114,4
48115,5
48116,3
48117,4
48118,2
48119,0
48120,1
48121,9
48122,2
48123,3
48124,3
48125,0
48126,2
48127,3
48128,5
48129,3
48130,0
48131,4
48132,3
48133,3
48134,5
48135,4
48136,2
48137,0
48138,3
48139,1
48140,0
48141,0
48142,0
48143,1
48144,4
48145,3
48146,2
48147,3
48148,3
48149,0
48150,2
48151,4
48152,3
48153,1
48154,1
48155,0
48156,0
48157,1
48158,4
48159,2
48160,4
48161,6
48162,0
48163,3
48164,1
48165,5
48166,0
48167,4
48168,4
48169,5
48170,1
48171,1
48172,0
48173,4
48174,1
48175,2
48176,1
48177,3
48178,4
48179,1
48180,3
48181,4
48182,1
48183,4
48184,2
48185,3
48186,1
48187,2
48188,2
48189,1
48190,1
48191,2
48192,6
48193,0
48194,3
48195,1
48196,4
48197,3
48198,3
48199,1
48200,0
48201,2
48202,2
48203,2
48204,4
48205,3
48206,3
48207,8
48208,0
48209,3
48210,4
48211,5
48212,4
48213,5
48214,1
48215,1
48216,5
48217,2
48218,5
48219,0
48220,4
48221,3
48222,0
48223,5
48224,4
48225,0
48226,6
48227,1
48228,6
48229,4
48230,3
48231,0
48232,2
48233,5
48234,6
48235,0
48236,0
48237,1
48238,4
48239,5
48240,3
48241,2
48242,4
48243,1
48244,1
48245,1
48246,4
48247,2
48248,2
48249,3
48250,1
48251,6
48252,6
48253,1
48254,1
48255,2
48256,1
48257,3
48258,2
48259,0
48260,2
48261,1
48262,2
48263,4
48264,1
48265,4
48266,0
48267,3
48268,0
48269,3
48270,4
48271,1
48272,3
48273,0
48274,6
48275,1
48276,1
48277,1
48278,2
48279,1
48280,5
48281,0
48282,3
48283,4
48284,3
48285,0
48286,3
48287,5
48288,2
48289,2
48290,0
48291,2
48292,4
48293,7
48294,0
48295,2
48296,0
48297,4
48298,2
48299,2
48300,2
48301,3
48302,2
48303,2
48304,0
48305,3
48306,8
48307,0
48308,2
48309,0
48310,3
48311,3
48312,2
48313,2
48314,5
48315,3
48316,3
48317,0
48318,0
48319,5
48320,3
48321,4
48322,4
48323,0
48324,4
48325,2
48326,4
48327,5
48328,2
48329,0
48330,2
48331,3
48332,0
48333,4
48334,3
48335,2
48336,3
48337,2
48338,2
48339,0
48340,2
48341,1
48342,5
48343,1
48344,1
48345,4
48346,4
48347,4
48348,0
48349,4
48350,3
48351,4
48352,4
48353,4
48354,2
48355,2
48356,2
48357,3
48358,2
48359,3
48360,3
48361,6
48362,5
48363,2
48364,2
48365,5
48366,4
48367,4
48368,2
48369,5
48370,2
48371,2
48372,4
48373,2
48374,3
48375,3
48376,2
48377,1
48378,2
48379,4
48380,4
48381,0
48382,6
48383,1
48384,3
48385,4
48386,3
48387,1
48388,2
48389,1
48390,1
48391,2
48392,2
48393,1
48394,1
48395,7
48396,1
48397,5
48398,4
48399,1
48400,1
48401,1
48402,3
48403,2
48404,3
48405,0
48406,2
48407,2
48408,0
48409,1
48410,5
48411,1
48412,2
48413,2
48414,3
48415,0
48416,5
48417,0
48418,3
48419,4
48420,2
48421,1
48422,2
48423,4
48424,9
48425,2
48426,1
48427,4
48428,1
48429,4
48430,4
48431,2
48432,0
48433,3
48434,2
48435,4
48436,4
48437,3
48438,3
48439,6
48440,0
48441,2
48442,2
48443,4
48444,1
48445,1
48446,2
48447,3
48448,1
48449,5
48450,1
48451,4
48452,0
48453,6
48454,2
48455,4
48456,0
48457,4
48458,3
48459,3
48460,0
48461,3
48462,4
48463,3
48464,1
48465,2
48466,6
48467,3
48468,1
48469,4
48470,0
48471,7
48472,0
48473,0
48474,5
48475,0
48476,1
48477,0
48478,1
48479,3
48480,1
48481,2
48482,0
48483,0
48484,0
48485,6
48486,3
48487,3
48488,4
48489,8
48490,2
48491,0
48492,3
48493,2
48494,0
48495,1
48496,5
48497,5
48498,4
48499,5
48500,6
48501,2
48502,4
48503,6
48504,1
48505,3
48506,3
48507,1
48508,3
48509,3
48510,0
48511,1
48512,0
48513,3
48514,6
48515,2
48516,1
48517,5
48518,6
48519,1
48520,1
48521,5
48522,1
48523,4
48524,5
48525,0
48526,4
48527,7
48528,3
48529,2
48530,2
48531,1
48532,3
48533,3
48534,3
48535,0
48536,0
48537,2
48538,4
48539,0
48540,3
48541,0
48542,5
48543,3
48544,1
48545,0
48546,1
48547,3
48548,1
48549,4
48550,1
48551,0
48552,1
48553,4
48554,2
48555,3
48556,2
48557,1
48558,2
48559,2
48560,0
48561,3
48562,2
48563,3
48564,6
48565,1
48566,3
48567,0
48568,0
48569,6
48570,2
48571,2
48572,1
48573,2
48574,0
48575,4
48576,2
48577,1
48578,1
48579,2
48580,4
48581,3
48582,4
48583,7
48584,5
48585,3
48586,4
48587,1
48588,2
48589,6
48590,2
48591,1
48592,3
48593,3
48594,6
48595,0
48596,2
48597,2
48598,2
48599,1
48600,5
48601,1
48602,0
48603,3
48604,0
48605,4
48606,1
48607,2
48608,3
48609,2
48610,2
48611,3
48612,5
48613,1
48614,4
48615,0
48616,1
48617,0
48618,4
48619,0
48620,4
48621,5
48622,4
48623,2
48624,2
48625,5
48626,1
48627,4
48628,1
48629,3
48630,3
48631,2
48632,4
48633,2
48634,2
48635,6
48636,3
48637,2
48638,0
48639,4
48640,2
48641,2
48642,3
48643,4
48644,0
48645,1
48646,3
48647,3
48648,0
48649,0
48650,4
48651,2
48652,1
48653,3
48654,2
48655,1
48656,1
48657,2
48658,5
48659,2
48660,5
48661,3
48662,6
48663,4
48664,0
48665,1
48666,4
48667,4
48668,2
48669,1
48670,5
48671,3
48672,5
48673,2
48674,3
48675,0
48676,3
48677,5
48678,4
48679,1
48680,0
48681,2
48682,2
48683,0
48684,3
48685,2
48686,1
48687,2
48688,4
48689,6
48690,0
48691,0
48692,2
48693,1
48694,5
48695,2
48696,3
48697,6
48698,3
48699,0
48700,4
48701,2
48702,1
48703,2
48704,2
48705,9
48706,3
48707,2
48708,7
48709,4
48710,1
48711,4
48712,1
48713,2
48714,2
48715,3
48716,3
48717,0
48718,0
48719,7
48720,0
48721,1
48722,2
48723,1
48724,3
48725,1
48726,3
48727,3
48728,2
48729,5
48730,4
48731,5
48732,6
48733,1
48734,2
48735,5
48736,3
48737,3
48738,0
48739,1
48740,2
48741,4
48742,3
48743,0
48744,3
48745,0
48746,1
48747,3
48748,1
48749,2
48750,1
48751,1
48752,4
48753,5
48754,0
48755,3
48756,2
48757,3
48758,2
48759,7
48760,1
48761,1
48762,4
48763,2
48764,0
48765,2
48766,6
48767,0
48768,1
48769,5
48770,1
48771,3
48772,4
48773,3
48774,2
48775,2
48776,3
48777,1
48778,0
48779,1
48780,3
48781,2
48782,4
48783,3
48784,2
48785,0
48786,1
48787,5
48788,3
48789,2
48790,4
48791,5
48792,2
48793,3
48794,5
48795,5
48796,6
48797,2
48798,2
48799,0
48800,7
48801,1
48802,3
48803,3
48804,6
48805,5
48806,1
48807,3
48808,6
48809,6
48810,3
48811,3
48812,6
48813,5
48814,5
48815,4
48816,4
48817,0
48818,2
48819,1
48820,2
48821,1
48822,0
48823,4
48824,3
48825,3
48826,4
48827,1
48828,3
48829,4
48830,1
48831,0
48832,1
48833,4
48834,5
48835,1
48836,3
48837,3
48838,3
48839,3
48840,2
48841,4
48842,1
48843,2
48844,2
48845,2
48846,7
48847,1
48848,0
48849,3
48850,1
48851,1
48852,7
48853,1
48854,3
48855,4
48856,6
48857,2
48858,2
48859,0
48860,0
48861,3
48862,4
48863,5
48864,2
48865,5
48866,5
48867,4
48868,3
48869,0
48870,2
48871,6
48872,2
48873,5
48874,0
48875,6
48876,2
48877,5
48878,1
48879,5
48880,7
48881,2
48882,4
48883,3
48884,1
48885,4
48886,0
48887,3
48888,6
48889,4
48890,4
48891,6
48892,5
48893,3
48894,6
48895,1
48896,1
48897,5
48898,1
48899,1
48900,1
48901,0
48902,3
48903,1
48904,2
48905,2
48906,2
48907,1
48908,2
48909,2
48910,1
48911,6
48912,6
48913,0
48914,3
48915,0
48916,2
48917,0
48918,5
48919,2
48920,0
48921,0
48922,4
48923,1
48924,1
48925,3
48926,0
48927,2
48928,4
48929,4
48930,5
48931,6
48932,2
48933,5
48934,4
48935,7
48936,3
48937,7
48938,1
48939,3
48940,3
48941,2
48942,1
48943,3
48944,2
48945,1
48946,1
48947,1
48948,1
48949,0
48950,0
48951,1
48952,2
48953,2
48954,2
48955,0
48956,2
48957,2
48958,1
48959,3
48960,5
48961,3
48962,2
48963,4
48964,3
48965,2
48966,4
48967,5
48968,2
48969,1
48970,1
48971,0
48972,2
48973,2
48974,3
48975,6
48976,4
48977,3
48978,3
48979,2
48980,1
48981,4
48982,3
48983,5
48984,2
48985,3
48986,2
48987,2
48988,0
48989,1
48990,3
48991,1
48992,2
48993,0
48994,2
48995,2
48996,7
48997,5
48998,6
48999,1
49000,0
49001,1
49002,2
49003,2
49004,3
49005,0
49006,0
49007,7
49008,1
49009,8
49010,1
49011,2
49012,2
49013,0
49014,4
49015,1
49016,3
49017,2
49018,2
49019,4
49020,1
49021,2
49022,2
49023,3
49024,2
49025,3
49026,1
49027,1
49028,1
49029,3
49030,1
49031,0
49032,4
49033,3
49034,3
49035,1
49036,4
49037,7
49038,1
49039,3
49040,0
49041,3
49042,4
49043,0
49044,2
49045,3
49046,1
49047,3
49048,1
49049,3
49050,2
49051,3
49052,5
49053,2
49054,1
49055,1
49056,2
49057,3
49058,4
49059,2
49060,3
49061,1
49062,3
49063,1
49064,0
49065,1
49066,8
49067,3
49068,0
49069,4
49070,2
49071,2
49072,4
49073,3
49074,1
49075,5
49076,4
49077,1
49078,0
49079,2
49080,2
49081,2
49082,1
49083,12
49084,1
49085,2
49086,3
49087,2
49088,4
49089,10
49090,0
49091,2
49092,2
49093,3
49094,3
49095,3
49096,1
49097,1
49098,0
49099,3
49100,4
49101,2
49102,3
49103,2
49104,5
49105,5
49106,5
49107,1
49108,3
49109,0
49110,6
49111,3
49112,2
49113,2
49114,3
49115,0
49116,6
49117,6
49118,1
49119,5
49120,2
49121,4
49122,3
49123,4
49124,5
49125,5
49126,2
49127,3
49128,4
49129,1
49130,4
49131,2
49132,3
49133,3
49134,3
49135,5
49136,0
49137,3
49138,4
49139,2
49140,4
49141,1
49142,3
49143,0
49144,2
49145,3
49146,4
49147,2
49148,2
49149,3
49150,4
49151,0
49152,2
49153,4
49154,3
49155,2
49156,2
49157,1
49158,8
49159,1
49160,1
49161,4
49162,3
49163,5
49164,1
49165,1
49166,1
49167,0
49168,3
49169,1
49170,5
49171,0
49172,4
49173,4
49174,4
49175,1
49176,0
49177,0
49178,3
49179,2
49180,2
49181,1
49182,1
49183,3
49184,1
49185,2
49186,3
49187,1
49188,2
49189,0
49190,3
49191,1
49192,1
49193,1
49194,3
49195,3
49196,2
49197,4
49198,5
49199,2
49200,2
49201,0
49202,1
49203,4
49204,2
49205,0
49206,5
49207,1
49208,3
49209,2
49210,1
49211,5
49212,6
49213,3
49214,3
49215,0
49216,3
49217,2
49218,1
49219,0
49220,0
49221,4
49222,0
49223,3
49224,3
49225,1
49226,4
49227,5
49228,5
49229,4
49230,2
49231,4
49232,0
49233,2
49234,1
49235,2
49236,2
49237,0
49238,5
49239,2
49240,6
49241,4
49242,0
49243,2
49244,2
49245,6
49246,3
49247,1
49248,3
49249,0
49250,1
49251,1
49252,4
49253,1
49254,4
49255,1
49256,3
49257,0
49258,4
49259,5
49260,0
49261,4
49262,6
49263,1
49264,4
49265,1
49266,1
49267,4
49268,3
49269,0
49270,3
49271,3
49272,5
49273,5
49274,0
49275,3
49276,0
49277,6
49278,2
49279,2
49280,4
49281,1
49282,4
49283,0
49284,2
49285,4
49286,2
49287,2
49288,2
49289,1
49290,0
49291,2
49292,2
49293,3
49294,1
49295,5
49296,5
49297,2
49298,4
49299,1
49300,1
49301,3
49302,5
49303,2
49304,3
49305,1
49306,4
49307,4
49308,0
49309,0
49310,1
49311,4
49312,2
49313,2
49314,3
49315,2
49316,0
49317,5
49318,3
49319,2
49320,3
49321,1
49322,0
49323,1
49324,5
49325,2
49326,7
49327,0
49328,0
49329,0
49330,3
49331,4
49332,0
49333,2
49334,0
49335,2
49336,0
49337,3
49338,2
49339,2
49340,0
49341,1
49342,2
49343,2
49344,2
49345,5
49346,5
49347,4
49348,2
49349,4
49350,4
49351,1
49352,1
49353,4
49354,3
49355,1
49356,3
49357,4
49358,1
49359,3
49360,4
49361,2
49362,6
49363,0
49364,3
49365,4
49366,1
49367,3
49368,2
49369,3
49370,3
49371,5
49372,4
49373,1
49374,5
49375,0
49376,0
49377,5
49378,3
49379,4
49380,0
49381,1
49382,3
49383,4
49384,0
49385,1
49386,7
49387,3
49388,5
49389,0
49390,3
49391,1
49392,1
49393,2
49394,2
49395,5
49396,0
49397,1
49398,2
49399,2
49400,2
49401,3
49402,1
49403,2
49404,0
49405,3
49406,9
49407,1
49408,3
49409,4
49410,0
49411,3
49412,4
49413,3
49414,0
49415,3
49416,2
49417,2
49418,0
49419,0
49420,2
49421,0
49422,3
49423,0
49424,1
49425,0
49426,2
49427,1
49428,1
49429,4
49430,3
49431,3
49432,3
49433,0
49434,4
49435,2
49436,2
49437,2
49438,0
49439,1
49440,2
49441,2
49442,3
49443,0
49444,2
49445,2
49446,1
49447,2
49448,4
49449,0
49450,2
49451,3
49452,6
49453,1
49454,3
49455,4
49456,4
49457,2
49458,3
49459,1
49460,3
49461,0
49462,3
49463,8
49464,2
49465,0
49466,3
49467,0
49468,2
49469,1
49470,1
49471,5
49472,1
49473,0
49474,2
49475,3
49476,8
49477,2
49478,3
49479,2
49480,4
49481,0
49482,0
49483,2
49484,2
49485,2
49486,3
49487,3
49488,1
49489,2
49490,1
49491,2
49492,4
49493,5
49494,2
49495,5
49496,1
49497,5
49498,5
49499,1
49500,3
49501,5
49502,2
49503,9
49504,1
49505,2
49506,3
49507,2
49508,4
49509,0
49510,6
49511,1
49512,3
49513,2
49514,7
49515,3
49516,1
49517,1
49518,4
49519,4
49520,1
49521,3
49522,5
49523,5
49524,1
49525,6
49526,2
49527,2
49528,3
49529,3
49530,3
49531,4
49532,1
49533,3
49534,2
49535,2
49536,1
49537,2
49538,5
49539,2
49540,0
49541,1
49542,5
49543,2
49544,2
49545,1
49546,4
49547,1
49548,1
49549,4
49550,1
49551,4
49552,3
49553,1
49554,4
49555,2
49556,2
49557,3
49558,2
49559,4
49560,2
49561,4
49562,0
49563,1
49564,0
49565,5
49566,8
49567,3
49568,6
49569,4
49570,7
49571,3
49572,4
49573,3
49574,2
49575,4
49576,1
49577,4
49578,4
49579,3
49580,1
49581,6
49582,3
49583,5
49584,1
49585,4
49586,2
49587,4
49588,4
49589,7
49590,1
49591,4
49592,3
49593,2
49594,0
49595,2
49596,3
49597,4
49598,3
49599,0
49600,1
49601,1
49602,3
49603,3
49604,2
49605,1
49606,0
49607,1
49608,1
49609,3
49610,3
49611,3
49612,3
49613,4
49614,1
49615,1
49616,2
49617,5
49618,0
49619,5
49620,4
49621,4
49622,1
49623,0
49624,2
49625,0
49626,2
49627,2
49628,5
49629,5
49630,5
49631,6
49632,1
49633,1
49634,0
49635,2
49636,0
49637,2
49638,3
49639,1
49640,0
49641,4
49642,0
49643,5
49644,5
49645,5
49646,5
49647,0
49648,2
49649,3
49650,2
49651,3
49652,0
49653,1
49654,4
49655,1
49656,3
49657,1
49658,7
49659,1
49660,3
49661,2
49662,4
49663,5
49664,0
49665,1
49666,4
49667,1
49668,5
49669,3
49670,3
49671,2
49672,5
49673,0
49674,2
49675,3
49676,5
49677,2
49678,1
49679,2
49680,3
49681,2
49682,3
49683,4
49684,2
49685,4
49686,6
49687,1
49688,5
49689,4
49690,4
49691,5
49692,9
49693,1
49694,1
49695,2
49696,4
49697,4
49698,4
49699,5
49700,1
49701,1
49702,6
49703,2
49704,1
49705,1
49706,1
49707,3
49708,1
49709,1
49710,8
49711,4
49712,3
49713,2
49714,3
49715,1
49716,5
49717,1
49718,0
49719,1
49720,2
49721,4
49722,0
49723,4
49724,5
49725,1
49726,0
49727,2
49728,1
49729,3
49730,1
49731,3
49732,3
49733,5
49734,2
49735,2
49736,0
49737,5
49738,1
49739,3
49740,5
49741,4
49742,1
49743,3
49744,2
49745,2
49746,4
49747,3
49748,0
49749,0
49750,2
49751,3
49752,4
49753,4
49754,4
49755,2
49756,1
49757,1
49758,9
49759,3
49760,2
49761,2
49762,1
49763,2
49764,6
49765,3
49766,4
49767,2
49768,2
49769,3
49770,5
49771,3
49772,3
49773,2
49774,2
49775,2
49776,0
49777,2
49778,4
49779,1
49780,4
49781,5
49782,2
49783,5
49784,3
49785,2
49786,2
49787,5
49788,1
49789,4
49790,2
49791,0
49792,3
49793,3
49794,2
49795,2
49796,0
49797,2
49798,2
49799,3
49800,3
49801,4
49802,4
49803,4
49804,3
49805,5
49806,3
49807,0
49808,1
49809,4
49810,2
49811,2
49812,2
49813,2
49814,0
49815,4
49816,1
49817,1
49818,2
49819,2
49820,6
49821,1
49822,0
49823,3
49824,1
49825,4
49826,2
49827,7
49828,3
49829,4
49830,0
49831,1
49832,0
49833,1
49834,4
49835,3
49836,2
49837,4
49838,3
49839,1
49840,2
49841,3
49842,2
49843,4
49844,3
49845,4
49846,1
49847,0
49848,1
49849,3
49850,6
49851,2
49852,7
49853,3
49854,4
49855,0
49856,1
49857,2
49858,1
49859,3
49860,2
49861,8
49862,4
49863,2
49864,0
49865,2
49866,3
49867,4
49868,3
49869,1
49870,2
49871,7
49872,1
49873,5
49874,4
49875,0
49876,2
49877,4
49878,1
49879,3
49880,1
49881,0
49882,0
49883,3
49884,5
49885,4
49886,0
49887,3
49888,6
49889,2
49890,3
49891,3
49892,1
49893,3
49894,1
49895,3
49896,1
49897,2
49898,0
49899,0
49900,5
49901,3
49902,0
49903,1
49904,2
49905,3
49906,2
49907,4
49908,3
49909,1
49910,4
49911,2
49912,3
49913,0
49914,0
49915,1
49916,3
49917,2
49918,4
49919,5
49920,2
49921,6
49922,0
49923,0
49924,2
49925,2
49926,3
49927,2
49928,2
49929,0
49930,2
49931,3
49932,1
49933,3
49934,3
49935,2
49936,1
49937,0
49938,4
49939,2
49940,1
49941,4
49942,1
49943,6
49944,2
49945,2
49946,0
49947,3
49948,0
49949,3
49950,2
49951,0
49952,1
49953,4
49954,2
49955,0
49956,3
49957,3
49958,2
49959,2
49960,3
49961,3
49962,1
49963,2
49964,5
49965,7
49966,0
49967,3
49968,6
49969,4
49970,1
49971,2
49972,5
49973,2
49974,4
49975,3
49976,2
49977,3
49978,3
49979,2
49980,2
49981,4
49982,4
49983,2
49984,0
49985,2
49986,1
49987,3
49988,0
49989,3
49990,4
49991,5
49992,2
49993,1
49994,5
49995,2
49996,3
49997,1
49998,4
49999,0
50000,4
50001,3
50002,6
50003,1
50004,3
50005,3
50006,3
50007,1
50008,1
50009,0
50010,3
50011,6
50012,4
50013,2
50014,0
50015,3
50016,3
50017,2
50018,1
50019,1
50020,2
50021,3
50022,3
50023,1
50024,4
50025,2
50026,6
50027,7
50028,3
50029,1
50030,4
50031,3
50032,2
50033,3
50034,0
50035,4
50036,3
50037,3
50038,1
50039,3
50040,2
50041,4
50042,0
50043,1
50044,5
50045,7
50046,1
50047,2
50048,3
50049,4
50050,2
50051,1
50052,4
50053,0
50054,1
50055,3
50056,4
50057,0
50058,1
50059,4
50060,1
50061,0
50062,3
50063,0
50064,2
50065,3
50066,3
50067,0
50068,2
50069,4
50070,0
50071,3
50072,4
50073,1
50074,2
50075,3
50076,1
50077,1
50078,3
50079,2
50080,5
50081,3
50082,1
50083,4
50084,6
50085,3
50086,1
50087,1
50088,7
50089,2
50090,5
50091,0
50092,6
50093,0
50094,3
50095,4
50096,1
50097,4
50098,4
50099,1
50100,2
50101,4
50102,5
50103,1
50104,4
50105,2
50106,4
50107,2
50108,2
50109,1
50110,4
50111,3
50112,3
50113,0
50114,1
50115,4
50116,3
50117,3
50118,4
50119,1
50120,3
50121,4
50122,1
50123,0
50124,3
50125,2
50126,1
50127,3
50128,1
50129,0
50130,4
50131,1
50132,3
50133,6
50134,1
50135,4
50136,1
50137,4
50138,1
50139,4
50140,3
50141,1
50142,3
50143,5
50144,6
50145,3
50146,2
50147,0
50148,0
50149,0
50150,4
50151,5
50152,3
50153,0
50154,4
50155,1
50156,1
50157,7
50158,0
50159,3
50160,0
50161,2
50162,3
50163,2
50164,2
50165,2
50166,5
50167,2
50168,2
50169,1
50170,0
50171,2
50172,4
50173,2
50174,1
50175,2
50176,3
50177,1
50178,5
50179,5
50180,1
50181,2
50182,5
50183,1
50184,3
50185,1
50186,0
50187,5
50188,2
50189,2
50190,3
50191,0
50192,1
50193,3
50194,5
50195,4
50196,1
50197,4
50198,2
50199,1
50200,0
50201,3
50202,3
50203,2
50204,0
50205,3
50206,1
50207,3
50208,1
50209,3
50210,1
50211,3
50212,2
50213,3
50214,1
50215,2
50216,5
50217,1
50218,6
50219,2
50220,3
50221,0
50222,2
50223,1
50224,5
50225,4
50226,4
50227,2
50228,2
50229,1
50230,0
50231,3
50232,2
50233,2
50234,0
50235,3
50236,4
50237,2
50238,3
50239,1
50240,3
50241,3
50242,2
50243,3
50244,3
50245,3
50246,2
50247,3
50248,0
50249,2
50250,1
50251,2
50252,5
50253,2
50254,2
50255,7
50256,0
50257,3
50258,4
50259,4
50260,4
50261,1
50262,3
50263,2
50264,4
50265,2
50266,2
50267,1
50268,5
50269,3
50270,3
50271,4
50272,1
50273,0
50274,1
50275,0
50276,4
50277,2
50278,2
50279,0
50280,5
50281,5
50282,1
50283,1
50284,2
50285,3
50286,1
50287,2
50288,3
50289,0
50290,5
50291,4
50292,0
50293,1
50294,5
50295,3
50296,0
50297,1
50298,2
50299,3
50300,1
50301,0
50302,2
50303,5
50304,3
50305,2
50306,3
50307,2
50308,2
50309,2
50310,5
50311,1
50312,5
50313,2
50314,2
50315,5
50316,1
50317,2
50318,0
50319,1
50320,6
50321,1
50322,2
50323,2
50324,3
50325,1
50326,2
50327,4
50328,5
50329,2
50330,2
50331,3
50332,5
50333,1
50334,4
50335,4
50336,0
50337,0
50338,1
50339,1
50340,4
50341,2
50342,3
50343,5
50344,1
50345,1
50346,2
50347,1
50348,4
50349,2
50350,1
50351,9
50352,3
50353,2
50354,3
50355,3
50356,0
50357,1
50358,3
50359,4
50360,3
50361,5
50362,4
50363,0
50364,0
50365,2
50366,6
50367,4
50368,5
50369,3
50370,0
50371,1
50372,1
50373,9
50374,6
50375,2
50376,3
50377,6
50378,4
50379,4
50380,4
50381,0
50382,0
50383,3
50384,1
50385,3
50386,5
50387,3
50388,4
50389,4
50390,3
50391,5
50392,0
50393,4
50394,0
50395,2
50396,4
50397,3
50398,0
50399,2
50400,1
50401,2
50402,3
50403,3
50404,1
50405,2
50406,4
50407,5
50408,2
50409,6
50410,3
50411,1
50412,2
50413,3
50414,2
50415,1
50416,1
50417,2
50418,2
50419,3
50420,8
50421,2
50422,2
50423,1
50424,1
50425,2
50426,4
50427,4
50428,3
50429,0
50430,3
50431,1
50432,1
50433,2
50434,6
50435,3
50436,3
50437,3
50438,1
50439,3
50440,1
50441,1
50442,3
50443,1
50444,4
50445,5
50446,2
50447,2
50448,0
50449,2
50450,3
50451,0
50452,6
50453,4
50454,6
50455,7
50456,2
50457,5
50458,3
50459,1
50460,3
50461,2
50462,3
50463,1
50464,0
50465,4
50466,5
50467,3
50468,0
50469,1
50470,3
50471,3
50472,2
50473,2
50474,3
50475,2
50476,2
50477,2
50478,2
50479,7
50480,3
50481,1
50482,1
50483,3
50484,3
50485,4
50486,1
50487,6
50488,4
50489,0
50490,4
50491,1
50492,4
50493,2
50494,3
50495,1
50496,3
50497,3
50498,1
50499,2
50500,1
50501,2
50502,3
50503,2
50504,6
50505,5
50506,6
50507,4
50508,3
50509,4
50510,3
50511,2
50512,3
50513,5
50514,0
50515,1
50516,1
50517,3
50518,4
50519,6
50520,4
50521,2
50522,5
50523,4
50524,4
50525,2
50526,2
50527,2
50528,0
50529,6
50530,2
50531,2
50532,0
50533,3
50534,2
50535,0
50536,4
50537,2
50538,2
50539,2
50540,2
50541,2
50542,1
50543,0
50544,3
50545,1
50546,2
50547,4
50548,0
50549,1
50550,0
50551,4
50552,2
50553,3
50554,1
50555,3
50556,5
50557,1
50558,5
50559,4
50560,3
50561,1
50562,6
50563,3
50564,3
50565,2
50566,2
50567,3
50568,3
50569,1
50570,2
50571,5
50572,0
50573,0
50574,1
50575,4
50576,5
50577,4
50578,0
50579,3
50580,3
50581,1
50582,4
50583,1
50584,0
50585,3
50586,4
50587,6
50588,0
50589,4
50590,2
50591,1
50592,2
50593,1
50594,2
50595,2
50596,4
50597,0
50598,1
50599,0
50600,1
50601,1
50602,1
50603,6
50604,3
50605,1
50606,0
50607,2
50608,2
50609,4
50610,4
50611,5
50612,0
50613,4
50614,2
50615,3
50616,4
50617,2
50618,5
50619,2
50620,4
50621,1
50622,2
50623,2
50624,4
50625,3
50626,5
50627,0
50628,3
50629,1
50630,1
50631,5
50632,2
50633,0
50634,1
50635,5
50636,3
50637,5
50638,1
50639,1
50640,3
50641,3
50642,3
50643,3
50644,1
50645,3
50646,0
50647,1
50648,4
50649,2
50650,3
50651,3
50652,2
50653,0
50654,3
50655,4
50656,2
50657,4
50658,0
50659,2
50660,1
50661,0
50662,3
50663,1
50664,4
50665,5
50666,2
50667,2
50668,1
50669,1
50670,4
50671,4
50672,0
50673,5
50674,0
50675,6
50676,0
50677,0
50678,1
50679,2
50680,0
50681,5
50682,1
50683,2
50684,3
50685,0
50686,3
50687,2
50688,3
50689,3
50690,0
50691,0
50692,1
50693,1
50694,1
50695,2
50696,6
50697,6
50698,5
50699,1
50700,1
50701,0
50702,1
50703,3
50704,2
50705,3
50706,5
50707,2
50708,1
50709,7
50710,1
50711,5
50712,3
50713,3
50714,0
50715,6
50716,4
50717,2
50718,1
50719,1
50720,3
50721,5
50722,6
50723,0
50724,0
50725,2
50726,2
50727,3
50728,4
50729,1
50730,0
50731,2
50732,0
50733,3
50734,1
50735,1
50736,6
50737,7
50738,4
50739,1
50740,2
50741,0
50742,2
50743,3
50744,1
50745,4
50746,3
50747,1
50748,1
50749,1
50750,0
50751,4
50752,2
50753,4
50754,2
50755,3
50756,4
50757,2
50758,1
50759,2
50760,0
50761,0
50762,2
50763,0
50764,3
50765,1
50766,3
50767,3
50768,5
